lea_id,school_id,lea_name,school_name,school_year,school_level,growth_zscore_all_ela,growth_zscore_all_math,prime_rank_all_1yr_ela,prime_rank_all_1yr_math
001090,1050,Adair County R-I,Adair County High,2018,Middle,-0.0205,0.1476,247,28
001090,1050,Adair County R-I,Adair County High,2019,Middle,-0.0095,0.0712,211,78
001090,1050,Adair County R-I,Adair County High,2021,Middle,-0.0047,0.0807,215,112
001090,1050,Adair County R-I,Adair County High,2022,Middle,-0.0419,0.0751,308,113
001090,1050,Adair County R-I,Adair County High,2023,Middle,0.0863,0.0849,72,99
001090,1050,Adair County R-I,Adair County High,2024,Middle,-0.2717,-0.168,498,443
001090,1050,Adair County R-I,Adair County High,2025,Middle,0.0944,-0.1023,70,367
001090,4020,Adair County R-I,Adair County Elementary,2018,Elementary,0.0339,0.0787,380,271
001090,4020,Adair County R-I,Adair County Elementary,2019,Elementary,-0.0237,0.0385,678,401
001090,4020,Adair County R-I,Adair County Elementary,2021,Elementary,0.0142,-0.0237,456,600
001090,4020,Adair County R-I,Adair County Elementary,2022,Elementary,0.0062,-0.1999,527,962
001090,4020,Adair County R-I,Adair County Elementary,2023,Elementary,0.0226,-0.0454,443,671
001090,4020,Adair County R-I,Adair County Elementary,2024,Elementary,-0.0573,0.0239,773,476
001090,4020,Adair County R-I,Adair County Elementary,2025,Elementary,0.0194,0.0967,458,251
001091,3000,Kirksville R-III,William Matthew Middle School,2018,Middle,-0.0678,0.0092,365,179
001091,3000,Kirksville R-III,William Matthew Middle School,2019,Middle,-0.019,0.0556,228,94
001091,3000,Kirksville R-III,William Matthew Middle School,2021,Middle,-0.057,0.0142,328,187
001091,3000,Kirksville R-III,William Matthew Middle School,2022,Middle,-0.0465,-0.0782,313,354
001091,3000,Kirksville R-III,William Matthew Middle School,2023,Middle,-0.0699,-0.0192,345,240
001091,3000,Kirksville R-III,William Matthew Middle School,2024,Middle,-0.0006,-0.0119,217,251
001091,3000,Kirksville R-III,William Matthew Middle School,2025,Middle,-0.0383,-0.1421,279,408
001091,4050,Kirksville R-III,Ray Miller Elementary,2018,Elementary,-0.0787,-0.1216,889,902
001091,4050,Kirksville R-III,Ray Miller Elementary,2019,Elementary,0,-0.0157,546,604
001091,4050,Kirksville R-III,Ray Miller Elementary,2021,Elementary,0.0712,0.133,231,184
001091,4050,Kirksville R-III,Ray Miller Elementary,2022,Elementary,-0.0675,-0.104,794,844
001091,4050,Kirksville R-III,Ray Miller Elementary,2023,Elementary,0.0561,-0.0285,321,609
001091,4050,Kirksville R-III,Ray Miller Elementary,2024,Elementary,-0.123,-0.0686,908,765
001091,4050,Kirksville R-III,Ray Miller Elementary,2025,Elementary,-0.0115,-0.1188,600,868
001092,1050,Adair County R-II,Adair County High,2018,Middle,-0.0822,0.1056,402,47
001092,1050,Adair County R-II,Adair County High,2019,Middle,0.0427,0.254,87,6
001092,1050,Adair County R-II,Adair County High,2021,Middle,0.1425,0.3989,13,5
001092,1050,Adair County R-II,Adair County High,2022,Middle,-0.035,0.0733,294,118
001092,1050,Adair County R-II,Adair County High,2023,Middle,-0.0555,0.2208,315,14
001092,1050,Adair County R-II,Adair County High,2024,Middle,0.0269,0.1136,159,65
001092,1050,Adair County R-II,Adair County High,2025,Middle,-0.0085,0.0425,233,159
001092,4020,Adair County R-II,Adair County Elementary,2018,Elementary,0.0079,0.0724,521,289
001092,4020,Adair County R-II,Adair County Elementary,2019,Elementary,-0.019,-0.0005,655,543
001092,4020,Adair County R-II,Adair County Elementary,2021,Elementary,0.0427,0.0285,346,449
001092,4020,Adair County R-II,Adair County Elementary,2022,Elementary,-0.019,0.0319,627,464
001092,4020,Adair County R-II,Adair County Elementary,2023,Elementary,0.0363,0.0565,386,344
001092,4020,Adair County R-II,Adair County Elementary,2024,Elementary,-0.1312,-0.1304,928,895
001092,4020,Adair County R-II,Adair County Elementary,2025,Elementary,0.002,0.1159,535,201
002089,3000,North Andrew County R-VI,North Andrew Middle,2018,Middle,-0.0896,-0.0292,417,232
002089,3000,North Andrew County R-VI,North Andrew Middle,2019,Middle,-0.0237,-0.0223,244,223
002089,3000,North Andrew County R-VI,North Andrew Middle,2021,Middle,-0.0902,-0.1472,388,397
002089,3000,North Andrew County R-VI,North Andrew Middle,2022,Middle,-0.1363,0.0972,437,89
002089,3000,North Andrew County R-VI,North Andrew Middle,2023,Middle,-0.1197,0.095,426,87
002089,3000,North Andrew County R-VI,North Andrew Middle,2024,Middle,-0.0675,0.1982,357,25
002089,3000,North Andrew County R-VI,North Andrew Middle,2025,Middle,-0.0381,-0.146,278,419
002089,4020,North Andrew County R-VI,North Andrew Elementary,2018,Elementary,0.0547,0.0724,280,288
002089,4020,North Andrew County R-VI,North Andrew Elementary,2019,Elementary,0.0522,0.16,269,109
002089,4020,North Andrew County R-VI,North Andrew Elementary,2021,Elementary,-0.0237,0.0997,602,245
002089,4020,North Andrew County R-VI,North Andrew Elementary,2022,Elementary,-0.0775,-0.0427,818,696
002089,4020,North Andrew County R-VI,North Andrew Elementary,2023,Elementary,0.1298,0.0453,125,389
002089,4020,North Andrew County R-VI,North Andrew Elementary,2024,Elementary,0.0218,0.0643,490,349
002089,4020,North Andrew County R-VI,North Andrew Elementary,2025,Elementary,-0.0615,-0.0272,779,642
002090,4020,Avenue City R-IX,Avenue City Elementary,2018,EleMiddle,-0.005,-0.0395,103,118
002090,4020,Avenue City R-IX,Avenue City Elementary,2019,EleMiddle,0.038,-0.0071,59,104
002090,4020,Avenue City R-IX,Avenue City Elementary,2021,EleMiddle,0.1045,0,26,99
002090,4020,Avenue City R-IX,Avenue City Elementary,2022,EleMiddle,0.0311,-0.0919,60,127
002090,4020,Avenue City R-IX,Avenue City Elementary,2023,EleMiddle,0.0349,-0.0173,76,110
002090,4020,Avenue City R-IX,Avenue City Elementary,2024,EleMiddle,0.0995,-0.0231,43,106
002090,4020,Avenue City R-IX,Avenue City Elementary,2025,EleMiddle,0.0294,-0.0175,78,98
002097,3000,Savannah R-III,Savannah Middle,2018,Middle,-0.0918,-0.0721,421,321
002097,3000,Savannah R-III,Savannah Middle,2019,Middle,-0.0665,-0.0318,383,245
002097,3000,Savannah R-III,Savannah Middle,2021,Middle,0.038,0.114,133,87
002097,3000,Savannah R-III,Savannah Middle,2022,Middle,0.0029,0.0274,220,178
002097,3000,Savannah R-III,Savannah Middle,2023,Middle,0.0648,-0.0468,101,287
002097,3000,Savannah R-III,Savannah Middle,2024,Middle,0.0008,-0.0499,213,315
002097,3000,Savannah R-III,Savannah Middle,2025,Middle,0.0037,0.0346,208,168
002097,4010,Savannah R-III,Amazonia Elementary,2018,Elementary,-0.0217,-0.0267,664,638
002097,4010,Savannah R-III,Amazonia Elementary,2019,Elementary,-0.095,-0.0641,952,777
002097,4010,Savannah R-III,Amazonia Elementary,2021,Elementary,-0.1662,-0.076,972,736
002097,4010,Savannah R-III,Amazonia Elementary,2022,Elementary,0.0244,0.0426,438,425
002097,4010,Savannah R-III,Amazonia Elementary,2023,Elementary,0.1085,0.0154,166,468
002097,4010,Savannah R-III,Amazonia Elementary,2024,Elementary,0.0773,-0.0266,275,637
002097,4010,Savannah R-III,Amazonia Elementary,2025,Elementary,-0.0259,-0.1088,661,852
002097,4015,Savannah R-III,Helena Elementary,2018,Elementary,0.2549,0.1016,4,213
002097,4015,Savannah R-III,Helena Elementary,2019,Elementary,0.0855,0.0508,154,358
002097,4015,Savannah R-III,Helena Elementary,2021,Elementary,0.0095,0.0237,477,465
002097,4015,Savannah R-III,Helena Elementary,2022,Elementary,0.0567,0.0332,326,462
002097,4015,Savannah R-III,Helena Elementary,2023,Elementary,0.0893,0.0683,215,304
002097,4015,Savannah R-III,Helena Elementary,2024,Elementary,0.0919,0.1363,230,172
002097,4015,Savannah R-III,Helena Elementary,2025,Elementary,0.0972,0.0522,208,384
002097,4020,Savannah R-III,John Glenn Elementary,2018,Elementary,0.0633,0.1258,241,165
002097,4020,Savannah R-III,John Glenn Elementary,2019,Elementary,0,0.0826,546,265
002097,4020,Savannah R-III,John Glenn Elementary,2021,Elementary,0.0047,0.0142,491,495
002097,4020,Savannah R-III,John Glenn Elementary,2022,Elementary,0.0724,-0.001,268,571
002097,4020,Savannah R-III,John Glenn Elementary,2023,Elementary,0.0167,-0.222,457,969
002097,4020,Savannah R-III,John Glenn Elementary,2024,Elementary,-0.0316,-0.0764,679,778
002097,4020,Savannah R-III,John Glenn Elementary,2025,Elementary,0.0042,-0.2256,527,969
002097,4040,Savannah R-III,Minnie Cline Elementary,2018,Elementary,-0.0246,0.1023,676,211
002097,4040,Savannah R-III,Minnie Cline Elementary,2019,Elementary,0.0095,0.0556,493,343
002097,4040,Savannah R-III,Minnie Cline Elementary,2021,Elementary,0.057,-0.0522,278,673
002097,4040,Savannah R-III,Minnie Cline Elementary,2022,Elementary,0.0022,0.058,538,380
002097,4040,Savannah R-III,Minnie Cline Elementary,2023,Elementary,0.2313,0.066,20,307
002097,4040,Savannah R-III,Minnie Cline Elementary,2024,Elementary,-0.0219,-0.0367,644,677
002097,4040,Savannah R-III,Minnie Cline Elementary,2025,Elementary,-0.0914,-0.1309,860,886
003031,1050,Tarkio R-I,Tarkio High,2018,Middle,-0.1952,-0.2943,482,484
003031,1050,Tarkio R-I,Tarkio High,2019,Middle,-0.1662,-0.2184,477,474
003031,1050,Tarkio R-I,Tarkio High,2021,Middle,0.0047,0.019,196,181
003031,1050,Tarkio R-I,Tarkio High,2022,Middle,-0.0928,-0.177,386,431
003031,1050,Tarkio R-I,Tarkio High,2023,Middle,-0.1494,-0.0364,450,268
003031,1050,Tarkio R-I,Tarkio Jr.-Sr. High,2024,Middle,0.0168,-0.0237,183,276
003031,1050,Tarkio R-I,Tarkio Jr.-Sr. High,2025,Middle,0.0423,0.0499,137,145
003031,4020,Tarkio R-I,Tarkio Elementary,2018,Elementary,-0.0224,0.0181,668,470
003031,4020,Tarkio R-I,Tarkio Elementary,2019,Elementary,-0.076,-0.0147,902,601
003031,4020,Tarkio R-I,Tarkio Elementary,2021,Elementary,-0.0237,0.0427,602,408
003031,4020,Tarkio R-I,Tarkio Elementary,2022,Elementary,0.0315,-0.0468,416,711
003031,4020,Tarkio R-I,Tarkio Elementary,2023,Elementary,-0.0097,-0.1317,560,880
003031,4020,Tarkio R-I,Tarkio Elementary,2024,Elementary,-0.1266,-0.058,921,731
003031,4020,Tarkio R-I,Tarkio Elementary,2025,Elementary,0.0239,0.143,449,156
003032,1050,Rock Port R-II,Rock Port High,2018,Middle,-0.1125,-0.0861,444,347
003032,1050,Rock Port R-II,Rock Port High,2019,Middle,-0.076,0.0275,395,124
003032,1050,Rock Port R-II,Rock Port High,2021,Middle,-0.1567,-0.2422,468,468
003032,1050,Rock Port R-II,Rock Port High,2022,Middle,-0.0723,-0.1926,357,441
003032,1050,Rock Port R-II,Rock Port High,2023,Middle,-0.0111,-0.1846,222,449
003032,1050,Rock Port R-II,Rock Port High,2024,Middle,-0.0848,-0.0041,383,239
003032,1050,Rock Port R-II,Rock Port High,2025,Middle,0.0863,-0.1117,81,381
003032,4020,Rock Port R-II,Rock Port Elementary,2018,Elementary,0.0213,-0.0254,448,630
003032,4020,Rock Port R-II,Rock Port Elementary,2019,Elementary,0.0712,0.0057,201,520
003032,4020,Rock Port R-II,Rock Port Elementary,2021,Elementary,0.1045,0.1425,143,168
003032,4020,Rock Port R-II,Rock Port Elementary,2022,Elementary,-0.0049,0.0912,565,291
003032,4020,Rock Port R-II,Rock Port Elementary,2023,Elementary,-0.0398,-0.1328,663,885
003032,4020,Rock Port R-II,Rock Port Elementary,2024,Elementary,-0.0052,-0.1138,582,866
003032,4020,Rock Port R-II,Rock Port Elementary,2025,Elementary,0.0804,0.0878,257,275
003033,1050,Fairfax R-III,Fairfax High,2018,Middle,0.0507,0.1491,70,27
003033,1050,Fairfax R-III,Fairfax High,2019,Middle,-0.0332,0.0185,281,144
003033,1050,Fairfax R-III,Fairfax High,2021,Middle,-0.1899,-0.0665,483,290
003033,1050,Fairfax R-III,Fairfax High,2022,Middle,-0.2257,0.0717,493,121
003033,1050,Fairfax R-III,Fairfax High,2023,Middle,0.0272,-0.0995,157,359
003033,1050,Fairfax R-III,Fairfax High,2024,Middle,-0.1066,-0.2538,422,486
003033,1050,Fairfax R-III,Fairfax High,2025,Middle,-0.1772,-0.0651,468,312
003033,4020,Fairfax R-III,Fairfax Elementary,2018,Elementary,-0.0376,0.0126,745,489
003033,4020,Fairfax R-III,Fairfax Elementary,2019,Elementary,0.0047,0.1273,522,162
003033,4020,Fairfax R-III,Fairfax Elementary,2021,Elementary,0.0095,0.0475,477,390
003033,4020,Fairfax R-III,Fairfax Elementary,2022,Elementary,0.0817,0.1744,241,109
003033,4020,Fairfax R-III,Fairfax Elementary,2023,Elementary,0.1071,0.1495,167,126
003033,4020,Fairfax R-III,Fairfax Elementary,2024,Elementary,0.0773,0.0881,274,282
003033,4020,Fairfax R-III,Fairfax Elementary,2025,Elementary,0.0271,0.078,435,311
004106,1050,Community R-VI,Community High,2018,Middle,0.0251,-0.0619,120,303
004106,1050,Community R-VI,Community High,2019,Middle,-0.038,-0.142,300,426
004106,1050,Community R-VI,Community High,2021,Middle,-0.0427,-0.1709,298,424
004106,1050,Community R-VI,Community High,2022,Middle,-0.055,0.0042,327,211
004106,1050,Community R-VI,Community High,2023,Middle,0.0531,-0.0126,111,227
004106,1050,Community R-VI,Community High,2024,Middle,0.0521,-0.0239,115,278
004106,1050,Community R-VI,Community High,2025,Middle,-0.0602,-0.0675,322,315
004106,4020,Community R-VI,Community Elementary,2018,Elementary,0.0247,0.045,433,383
004106,4020,Community R-VI,Community Elementary,2019,Elementary,0.0095,-0.0171,493,611
004106,4020,Community R-VI,Community Elementary,2021,Elementary,0.0902,0.2089,169,75
004106,4020,Community R-VI,Community Elementary,2022,Elementary,-0.0286,-0.0662,665,762
004106,4020,Community R-VI,Community Elementary,2023,Elementary,-0.1624,-0.1576,961,922
004106,4020,Community R-VI,Community Elementary,2024,Elementary,0.1281,0.1335,125,176
004106,4020,Community R-VI,Community Elementary,2025,Elementary,0.0435,0.0641,381,352
004109,1050,Van-Far R-I,Van-Far J.r-Sr. High,2018,Middle,0.0753,0.1611,35,22
004109,1050,Van-Far R-I,Van-Far J.r-Sr. High,2019,Middle,0.0427,0.1068,87,45
004109,1050,Van-Far R-I,Van-Far J.r-Sr. High,2021,Middle,0.0522,0.0617,97,129
004109,1050,Van-Far R-I,Van-Far J.r-Sr. High,2022,Middle,-0.1264,-0.3535,428,496
004109,1050,Van-Far R-I,Van-Far J.r-Sr. High,2023,Middle,-0.09,0.1143,389,74
004109,1050,Van-Far R-I,Van-Far J.r-Sr. High,2024,Middle,-0.0715,-0.115,362,404
004109,1050,Van-Far R-I,Van-Far J.r-Sr. High,2025,Middle,-0.0284,0.1065,260,76
004109,4020,Van-Far R-I,Van-Far Elementary,2018,Elementary,-0.0724,-0.0596,872,755
004109,4020,Van-Far R-I,Van-Far Elementary,2019,Elementary,-0.1045,-0.1211,971,921
004109,4020,Van-Far R-I,Van-Far Elementary,2021,Elementary,-0.1377,-0.0902,936,765
004109,4020,Van-Far R-I,Van-Far Elementary,2022,Elementary,-0.175,-0.137,974,899
004109,4020,Van-Far R-I,Van-Far Elementary,2023,Elementary,-0.1208,-0.193,899,954
004109,4020,Van-Far R-I,Van-Far Elementary,2024,Elementary,-0.0657,-0.1528,799,917
004109,4020,Van-Far R-I,Van-Far Elementary,2025,Elementary,-0.018,-0.1555,626,921
004110,2050,Mexico 59,Mexico Middle,2018,Middle,0.0068,0.0454,166,108
004110,2050,Mexico 59,Mexico Middle,2019,Middle,0.038,0.0033,96,172
004110,2050,Mexico 59,Mexico Middle,2021,Middle,-0.0285,0.0617,266,129
004110,2050,Mexico 59,Mexico Middle,2022,Middle,-0.1027,-0.1959,391,444
004110,2050,Mexico 59,Mexico Middle,2023,Middle,-0.0452,-0.0039,298,211
004110,2050,Mexico 59,Mexico Middle,2024,Middle,-0.0456,-0.0601,311,330
004110,2050,Mexico 59,Mexico Middle,2025,Middle,-0.1187,0.0743,418,110
004110,4020,Mexico 59,Eugene Field Elementary,2018,Elementary,-0.0128,-0.0347,622,669
004110,4020,Mexico 59,Eugene Field Elementary,2019,Elementary,0.0522,-0.0836,269,837
004110,4020,Mexico 59,Eugene Field Elementary,2021,Elementary,-0.019,-0.0712,576,723
004110,4020,Mexico 59,Eugene Field Elementary,2022,Elementary,0.0352,-0.0772,406,794
004110,4020,Mexico 59,Eugene Field Elementary,2023,Elementary,-0.1109,-0.1143,877,847
004110,4020,Mexico 59,Eugene Field Elementary,2024,Elementary,-0.1208,-0.2256,903,970
004110,4020,Mexico 59,Eugene Field Elementary,2025,Elementary,-0.1402,-0.0974,940,832
004110,4060,Mexico 59,Hawthorne Elementary,2018,Elementary,0.0579,0.0922,264,236
004110,4060,Mexico 59,Hawthorne Elementary,2019,Elementary,0.0665,0.0214,220,449
004110,4060,Mexico 59,Hawthorne Elementary,2021,Elementary,0.0475,-0.0095,313,563
004110,4060,Mexico 59,Hawthorne Elementary,2022,Elementary,-0.0302,-0.042,676,693
004110,4060,Mexico 59,Hawthorne Elementary,2023,Elementary,-0.1817,-0.0301,973,619
004110,4060,Mexico 59,Hawthorne Elementary,2024,Elementary,0.0283,-0.1124,457,863
004110,4060,Mexico 59,Hawthorne Elementary,2025,Elementary,-0.0977,-0.1606,868,930
004110,4080,Mexico 59,Mcmillan Elementary,2018,Elementary,0.0046,-0.0089,535,579
004110,4080,Mexico 59,Mcmillan Elementary,2019,Elementary,0.0712,-0.0214,201,628
005120,1050,Wheaton R-III,Wheaton High,2018,Middle,-0.0843,0.0519,405,102
005120,1050,Wheaton R-III,Wheaton High,2019,Middle,-0.0142,-0.0019,220,182
005120,1050,Wheaton R-III,Wheaton High,2021,Middle,0.0997,0.0712,36,123
005120,1050,Wheaton R-III,Wheaton High,2022,Middle,-0.0993,0.0617,389,135
005120,1050,Wheaton R-III,Wheaton High,2023,Middle,-0.1429,-0.0499,445,292
005120,1050,Wheaton R-III,Wheaton High,2024,Middle,0.028,-0.0363,157,294
005120,1050,Wheaton R-III,Wheaton High,2025,Middle,-0.1928,-0.3301,480,489
005120,4020,Wheaton R-III,Wheaton Elementary,2018,Elementary,-0.0586,-0.1044,826,867
005120,4020,Wheaton R-III,Wheaton Elementary,2019,Elementary,-0.019,0.0195,655,456
005120,4020,Wheaton R-III,Wheaton Elementary,2021,Elementary,0.0427,0.2042,346,79
005120,4020,Wheaton R-III,Wheaton Elementary,2022,Elementary,-0.0866,-0.1461,835,912
005120,4020,Wheaton R-III,Wheaton Elementary,2023,Elementary,-0.0161,-0.1206,583,861
005120,4020,Wheaton R-III,Wheaton Elementary,2024,Elementary,0.1091,0.1427,178,158
005120,4020,Wheaton R-III,Wheaton Elementary,2025,Elementary,-0.0217,0.042,648,421
005121,3000,Southwest R-V,Southwest Middle,2018,EleMiddle,-0.0117,-0.1806,107,168
005121,3000,Southwest R-V,Southwest Middle,2019,EleMiddle,-0.0617,-0.1823,150,166
005121,3000,Southwest R-V,Southwest Middle,2021,EleMiddle,-0.0997,-0.0855,149,132
005121,3000,Southwest R-V,Southwest Middle,2022,EleMiddle,-0.0743,-0.0462,126,97
005121,3000,Southwest R-V,Southwest Middle,2023,EleMiddle,0.0146,-0.1216,92,151
005121,3000,Southwest R-V,Southwest Middle,2024,EleMiddle,0.0095,-0.0231,96,107
005121,3000,Southwest R-V,Southwest Middle,2025,EleMiddle,-0.1023,0.0545,145,52
005121,4020,Southwest R-V,Southwest Elementary,2018,Elementary,0.0801,0.2073,176,53
005121,4020,Southwest R-V,Southwest Elementary,2019,Elementary,0.057,0.0845,251,259
005121,4020,Southwest R-V,Southwest Elementary,2021,Elementary,-0.057,-0.0855,744,756
005121,4020,Southwest R-V,Southwest Elementary,2022,Elementary,0.1061,0.1344,173,189
005121,4020,Southwest R-V,Southwest Elementary,2023,Elementary,0.1308,-0.1388,117,894
005121,4020,Southwest R-V,Southwest Elementary,2024,Elementary,0.1181,0.0104,155,525
005121,4020,Southwest R-V,Southwest Elementary,2025,Elementary,0.1086,0.0016,177,552
005122,4020,Exeter R-VI,Exeter Elementary,2018,EleMiddle,-0.1164,-0.0986,167,149
005122,4020,Exeter R-VI,Exeter Elementary,2019,EleMiddle,-0.114,-0.1007,164,155
005122,4020,Exeter R-VI,Exeter Elementary,2021,EleMiddle,-0.1472,-0.1187,160,141
005122,4020,Exeter R-VI,Exeter Elementary,2022,EleMiddle,-0.1233,-0.1114,150,138
005122,4020,Exeter R-VI,Exeter Elementary,2023,EleMiddle,-0.1012,-0.0061,157,99
005122,4020,Exeter R-VI,Exeter Elementary,2024,EleMiddle,0.0191,0.1432,89,24
005122,4020,Exeter R-VI,Exeter Elementary,2025,EleMiddle,-0.118,0.0168,150,73
005123,3000,Cassville R-IV,Cassville Middle,2018,Middle,-0.0618,-0.1402,352,419
005123,3000,Cassville R-IV,Cassville Middle,2019,Middle,-0.0475,-0.1026,325,379
005123,3000,Cassville R-IV,Cassville Middle,2021,Middle,-0.0332,-0.0665,276,290
005123,3000,Cassville R-IV,Cassville Middle,2022,Middle,-0.0686,-0.037,354,279
005123,3000,Cassville R-IV,Cassville Middle,2023,Middle,-0.0936,-0.1254,398,400
005123,3000,Cassville R-IV,Cassville Middle,2024,Middle,0.0667,0.08,97,103
005123,3000,Cassville R-IV,Cassville Middle,2025,Middle,-0.0203,-0.0325,247,269
005123,4030,Cassville R-IV,Cassville Intermediate,2018,Elementary,0.0254,-0.0456,431,699
005123,4030,Cassville R-IV,Cassville Intermediate,2019,Elementary,0.0665,0.0465,220,379
005123,4030,Cassville R-IV,Cassville Intermediate,2021,Elementary,0.1899,0.2469,38,45
005123,4030,Cassville R-IV,Cassville Intermediate,2022,Elementary,-0.0021,-0.0647,552,757
005123,4030,Cassville R-IV,Cassville Intermediate,2023,Elementary,-0.0589,-0.0927,742,804
005123,4030,Cassville R-IV,Cassville Intermediate,2024,Elementary,-0.0419,-0.0929,717,812
005123,4030,Cassville R-IV,Cassville Intermediate,2025,Elementary,-0.0627,-0.0968,782,829
005124,1050,Purdy R-II,Purdy High,2019,Middle,-0.1045,-0.1401,437,424
005124,1050,Purdy R-II,Purdy High,2021,Middle,-0.0712,-0.2754,351,480
005124,1050,Purdy R-II,Purdy High,2022,Middle,-0.0804,-0.1613,365,421
005124,1050,Purdy R-II,Purdy High,2023,Middle,0.0098,-0.0088,193,221
005124,1050,Purdy R-II,Purdy High,2024,Middle,-0.0497,0.0153,316,207
005124,1050,Purdy R-II,Purdy High,2025,Middle,0.0362,-0.0402,146,284
005124,3000,Purdy R-II,Purdy Middle,2018,EleMiddle,0.0037,-0.0014,94,95
005124,4020,Purdy R-II,Purdy Elementary,2018,Elementary,0.0738,0.0865,193,248
005124,4020,Purdy R-II,Purdy Elementary,2019,Elementary,0.0475,0.0802,294,270
005124,4020,Purdy R-II,Purdy Elementary,2021,Elementary,0.0332,-0.0047,377,548
005124,4020,Purdy R-II,Purdy Elementary,2022,Elementary,-0.1038,-0.0879,871,813
005124,4020,Purdy R-II,Purdy Elementary,2023,Elementary,0.1542,0.037,86,408
005124,4020,Purdy R-II,Purdy Elementary,2024,Elementary,0.0596,0.0463,341,404
005124,4020,Purdy R-II,Purdy Elementary,2025,Elementary,0.0022,-0.0125,533,597
005127,4020,Shell Knob 78,Shell Knob Elementary,2018,EleMiddle,0.076,0.2028,32,7
005127,4020,Shell Knob 78,Shell Knob Elementary,2019,EleMiddle,0.1472,0.208,7,8
005127,4020,Shell Knob 78,Shell Knob Elementary,2021,EleMiddle,0.1804,0.3086,8,5
005127,4020,Shell Knob 78,Shell Knob Elementary,2022,EleMiddle,-0.0322,0.0111,103,71
005127,4020,Shell Knob 78,Shell Knob Elementary,2023,EleMiddle,0.0113,-0.0642,94,129
005127,4020,Shell Knob 78,Shell Knob Elementary,2024,EleMiddle,-0.0628,0.2146,131,8
005127,4020,Shell Knob 78,Shell Knob Elementary,2025,EleMiddle,-0.1304,-0.0882,154,133
005128,3000,Monett R-I,Monett Middle,2018,Middle,-0.1198,-0.2655,449,482
005128,3000,Monett R-I,Monett Middle,2019,Middle,-0.1092,-0.2597,446,484
005128,3000,Monett R-I,Monett Middle,2021,Middle,-0.0617,-0.0712,337,297
005128,3000,Monett R-I,Monett Middle,2022,Middle,-0.0315,0.0637,283,130
005128,3000,Monett R-I,Monett Middle,2023,Middle,-0.0676,0.0259,337,168
005128,3000,Monett R-I,Monett Middle,2024,Middle,0.0155,0.0828,185,97
005128,3000,Monett R-I,Monett Middle,2025,Middle,0.0363,0.0321,145,173
005128,4000,Monett R-I,Central Park Elementary,2018,Elementary,-0.062,-0.0908,841,832
005128,4000,Monett R-I,Central Park Elementary,2019,Elementary,-0.0332,-0.1306,728,936
005128,4000,Monett R-I,Central Park Elementary,2021,Elementary,0.0475,-0.1567,313,883
005128,4000,Monett R-I,Central Park Elementary,2022,Elementary,0.0155,0.0362,485,441
005128,4040,Monett R-I,Monett Intermediate,2018,Elementary,0.1981,0.1597,17,101
005128,4040,Monett R-I,Monett Intermediate,2019,Elementary,0.2327,0.169,5,93
005128,4040,Monett R-I,Monett Intermediate,2021,Elementary,0.2896,0.2802,6,26
005128,4040,Monett R-I,Monett Intermediate,2022,Elementary,0.1657,0.3039,74,20
005128,4040,Monett R-I,Monett Intermediate,2023,Elementary,0.2303,0.1256,21,168
005128,4040,Monett R-I,Monett Intermediate,2024,Elementary,0.1099,0.0924,175,271
005128,4040,Monett R-I,Monett Intermediate,2025,Elementary,0.22,0.1771,27,104
006101,3000,Liberal R-II,Liberal Middle,2018,Middle,-0.0883,-0.1682,414,443
006101,3000,Liberal R-II,Liberal Middle,2019,Middle,-0.0855,-0.2085,409,468
006101,3000,Liberal R-II,Liberal Middle,2021,Middle,-0.0475,-0.1804,306,432
006101,3000,Liberal R-II,Liberal Middle,2022,Middle,0.0309,0.0512,158,146
006101,3000,Liberal R-II,Liberal Middle,2023,Middle,0.0995,0.1174,53,71
006101,3000,Liberal R-II,Liberal Middle,2024,Middle,0.089,0.2601,72,10
006101,3000,Liberal R-II,Liberal Middle,2025,Middle,-0.0704,0.1501,339,42
006101,4020,Liberal R-II,Liberal Elementary,2018,Elementary,-0.0215,-0.072,661,789
006101,4020,Liberal R-II,Liberal Elementary,2019,Elementary,-0.019,-0.0546,655,751
006101,4020,Liberal R-II,Liberal Elementary,2021,Elementary,0.038,0.038,359,422
006101,4020,Liberal R-II,Liberal Elementary,2022,Elementary,-0.0721,-0.0702,805,773
006101,4020,Liberal R-II,Liberal Elementary,2023,Elementary,-0.1103,-0.0342,875,626
006101,4020,Liberal R-II,Liberal Elementary,2024,Elementary,0.0195,-0.0146,498,604
006101,4020,Liberal R-II,Liberal Elementary,2025,Elementary,-0.0427,-0.0208,719,623
006103,1050,Golden City R-III,Golden City High,2018,Middle,-0.0749,0.0391,385,113
006103,1050,Golden City R-III,Golden City High,2019,Middle,-0.0617,-0.028,366,236
006103,1050,Golden City R-III,Golden City High,2021,Middle,-0.2279,-0.2042,491,446
006103,1050,Golden City R-III,Golden City High,2022,Middle,-0.1099,-0.0067,403,237
006103,1050,Golden City R-III,Golden City High,2023,Middle,0.245,0.3245,6,3
006103,1050,Golden City R-III,Golden City High,2024,Middle,0.0696,0.0759,93,110
006103,1050,Golden City R-III,Golden City High,2025,Middle,-0.186,-0.1441,475,415
006103,4020,Golden City R-III,Golden City Elementary,2018,Elementary,0.026,0.1261,429,162
006103,4020,Golden City R-III,Golden City Elementary,2019,Elementary,0.0237,0.0594,423,330
006103,4020,Golden City R-III,Golden City Elementary,2021,Elementary,0.019,-0.0855,439,756
